ING	North	America	Insurance	Corp.	Atlanta,	GA	NaN	NaN	100.0	100.0	NaN	NaN
Intel	Corp.	Santa	Clara,	CA	62.0	NaN	100.0	100.0	NaN	1a
International	Business	Machines	Corp.	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	Armonk,	NY	15.0	NaN	100.0	100.0	+	1b
(IBM)	NaN	NaN	NaN	NaN	NaN	NaN	NaN
International	Paper	Co.	Memphis,	TN	93.0	NaN	70.0	70.0	NaN	2a
Interpublic	Group	of	Companies	Inc.	New	York,	NY	368.0	NaN	60.0	60.0	NaN	2b
Intuit	Inc.	Mountain	View,	CA	776.0	NaN	100.0	100.0	NaN	NaN
ITT	Industries	Inc.	White	Plains,	NY	295.0	NaN	75.0	90.0	NaN	NaN
J.C.	Penney	Co.	Inc.	Plano,	TX	116.0	NaN	100.0	100.0	NaN	NaN
J.P.	Morgan	Chase	&	Co.	New	York,	NY	11.0	NaN	100.0	100.0	NaN	NaN
Jacobs	Engineering	Group	Inc.	Pasadena,	CA	322.0	NaN	40.0	NaN	NaN	3c
Jenner	&	Block	LLP	Chicago,	IL	NaN	73.0	100.0	100.0	NaN	4
JetBlue	Airways	Corp.	Forest	Hills,	NY	775.0	NaN	80.0	80.0	NaN	NaN
John	Hancock	Financial	Services	Inc.	Boston,	MA	NaN	NaN	88.0	93.0	NaN	NaN
Johnson	&	Johnson	New	Brunswick,	NJ	36.0	NaN	100.0	100.0	+	NaN
Jones	Apparel	Group	Inc.	New	York,	NY	470.0	NaN	45.0	NaN	NaN	NaN
Kaiser	Permanente	Oakland,	CA	NaN	NaN	100.0	100.0	NaN	NaN
Katten	Muchin	Rosenman	LLP	Chicago,	IL	NaN	60.0	85.0	85.0	+	NaN
Kaye	Scholer	LLP	New	York,	NY	NaN	59.0	80.0	80.0	NaN	NaN
KB	Home	Los	Angeles,	CA	228.0	NaN	75.0	75.0	NaN	NaN
Keane	Inc.	Boston,	MA	NaN	NaN	50.0	50.0	NaN	NaN
Kelley	Drye	&	Warren	LLP	New	York,	NY	NaN	111.0	95.0	85.0	NaN	NaN
Kellogg	Co.	Battle	Creek,	MI	232.0	NaN	60.0	35.0	NaN	NaN
Kenneth	Cole	Productions	Inc.	New	York,	NY	NaN	NaN	95.0	NaN	NaN	NaN
KeyCorp	Cleveland,	OH	319.0	NaN	100.0	100.0	NaN	NaN
Kilpatrick	Stockton	LLP	Atlanta,	GA	NaN	88.0	95.0	90.0	NaN	NaN
Kimberly-Clark	Corp.	Irving,	TX	137.0	NaN	100.0	85.0	NaN	NaN
Kimpton	Hotel	&	Restaurant	Group	Inc.	San	Francisco,	CA	NaN	NaN	100.0	100.0	+	NaN
King	&	Spalding	LLP	Atlanta,	GA	NaN	36.0	95.0	95.0	NaN	NaN
Kirkland	&	Ellis	LLP	Chicago,	IL	NaN	7.0	100.0	100.0	+	NaN
KLA-Tencor	Corp.	San	Jose,	CA	837.0	NaN	58.0	73.0	Location	NaN
KPMG	LLP	New	York,	NY	NaN	NaN	100.0	100.0	+	NaN
Kraft	Foods	Inc.	Northfi	eld,	IL	NaN	NaN	95.0	100.0	NaN	NaN
Kramer	Levin	Naftalis	&	Frankel	LLP	New	York,	NY	NaN	91.0	100.0	100.0	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	2007	Fortune	1000	NaN
Kroger	Co.,	The	Cincinnati,	OH	26.0	NaN	75.0	75.0	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	2007	AmLaw	200	NaN
L.L.	Bean	Inc.	Freeport,	ME	NaN	NaN	73.0	73.0	NaN	NaN
Laclede	Group	Inc.	St.	Louis,	MO	860.0	NaN	5.0	5.0	2009	CEI	Rating	NaN
Land	O�Lakes	Arden	Hills,	MN	329.0	NaN	53.0	53.0	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	2008	CEI	Rating	NaN
LaSalle	Bank	Corp.	Chicago,	IL	NaN	NaN	95.0	95.0	NaN	NaN
1aLatham	&	Watkins	LLP	New	York,	NY	NaN	2.0	100.0	100.0	+	NaN
Lauren	Manufacturing	Co.	New	Philadelphia,	OH	NaN	NaN	5.0	5.0	1b	NaN
Lear	Corp.	Southfi	eld,	MI	130.0	NaN	20.0	20.0	2a	NaN
Lehman	Brothers	Holdings	Inc.	New	York,	NY	47.0	NaN	100.0	100.0	+	NaN
Levi	Strauss	&	Co.	San	Francisco,	CA	510.0	NaN	100.0	100.0	NaN	NaN
Lexmark	International	Inc.	Lexington,	KY	442.0	NaN	100.0	100.0	NaN	NaN
Lillian	Vernon	Corp.	White	Plains,	NY	NaN	NaN	40.0	55.0	NaN	NaN
Limited	Brands	Inc.	Columbus,	OH	240.0	NaN	80.0	70.0	3b	NaN
Lincoln	National	Corp.	Radnor,	PA	277.0	NaN	95.0	95.0	3c	NaN
Littler	Mendelson	PC	San	Francisco,	CA	NaN	101.0	100.0	95.0	NaN	NaN
Liz	Claiborne	Inc.	New	York,	NY	451.0	NaN	100.0	100.0	NaN	NaN
Lockheed	Martin	Corp.	Bethesda,	MD	57.0	NaN	100.0	85.0	NaN	NaN
Lord,	Bissell	&	Brook	Chicago,	IL	NaN	147.0	80.0	80.0	6	NaN
Luce	Forward	Hamilton	&	Scripps	LLP	San	Diego,	CA	NaN	193.0	80.0	70.0	NaN	NaN
Macy�s	Inc.	Cincinnati,	OH	76.0	NaN	100.0	100.0	NaN	NaN
Manatt,	Phelps	&	Phillips	LLP	Los	Angeles,	CA	NaN	112.0	100.0	93.0	NaN	NaN
Marriott	International	Inc.	Bethesda,	MD	203.0	NaN	100.0	100.0	NaN	NaN
Mars	Inc.	Mt.	Olive,	NJ	NaN	NaN	48.0	NaN	NaN	NaN
Marsh	&	McLennan	Companies	Inc.	New	York,	NY	207.0	NaN	100.0	78.0	NaN	NaN
Massachusetts	Mutual	Life	Insurance	Co.	Springfi	eld,	MA	90.0	NaN	100.0	100.0	NaN	NaN
MasterCard	Inc.	Purchase,	NY	601.0	NaN	100.0	100.0	NaN	NaN
Mattel	Inc.	El	Segundo,	CA	406.0	NaN	93.0	88.0	NaN	NaN
Mayer	Brown	LLP	Chicago,	IL	NaN	8.0	95.0	NaN	NaN	NaN
McAfee	Inc.	Santa	Clara,	CA	NaN	NaN	53.0	53.0	NaN	NaN
McCarter	&	English	LLP	Newark,	NJ	NaN	120.0	90.0	90.0	NaN	NaN
McDermott	Will	&	Emery	LLP	Chicago,	IL	NaN	16.0	100.0	100.0	NaN	NaN
McDonald�s	Corp.	Oak	Brook,	IL	108.0	NaN	85.0	85.0	NaN	NaN
McGraw-Hill	Companies	Inc.,	The	New	York,	NY	366.0	NaN	80.0	80.0	+	NaN
McGuireWoods	LLP	Richmond,	VA	NaN	67.0	95.0	NaN	NaN	NaN
McKenna,	Long	&	Aldridge	LLP	Atlanta,	GA	NaN	107.0	90.0	NaN	NaN	NaN
McKesson	Corp.	San	Francisco,	CA	18.0	NaN	68.0	NaN	NaN	NaN
McKinsey	&	Co.	Inc.	New	York,	NY	NaN	NaN	100.0	100.0	NaN	NaN
MeadWestvaco	Corp.	Glen	Allen,	VA	350.0	NaN	60.0	80.0	NaN	NaN
Medtronic	Inc.	Minneapolis,	MN	222.0	NaN	95.0	85.0	NaN	NaN
Meijer	Inc.	Grand	Rapids,	MI	NaN	NaN	15.0	0.0	NaN	NaN
Mens Wearhouse	Inc.,	The	Houston,	TX	892.0	NaN	50.0	35.0	NaN	NaN
Merck	&	Co.	Inc.	Whitehouse	Station,	NJ	99.0	NaN	100.0	100.0	NaN	NaN
Merrill	Lynch	&	Co.	New	York,	NY	22.0	NaN	100.0	100.0	NaN	NaN
MetLife	Inc.	New	York,	NY	37.0	NaN	100.0	100.0	NaN	NaN
MGM	Mirage	Las	Vegas,	NV	315.0	NaN	85.0	85.0	NaN	1a
Microsoft	Corp.	Redmond,	WA	49.0	NaN	100.0	100.0	+	1b
Milbank,	Tweed,	Hadley	&	McCloy	LLP	New	York,	NY	NaN	42.0	85.0	NaN	NaN	NaN
Miller	Brewing	Co.	Milwaukee,	WI	NaN	NaN	90.0	90.0	NaN	NaN
Mintz,	Levin,	Cohn,	Ferris,	Glovsky	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	Boston,	MA	NaN	92.0	100.0	100.0	NaN	NaN
&	Popeo	PC	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Mirant	Corp.	Atlanta,	GA	474.0	NaN	45.0	45.0	NaN	NaN
Mitchell	Gold	+	Bob	Williams	Taylorsville,	NC	NaN	NaN	100.0	100.0	NaN	NaN
Mohawk	Industries	Inc.	Calhoun,	GA	304.0	NaN	65.0	65.0	NaN	NaN
Monsanto	Co.	St.	Louis,	MO	323.0	NaN	85.0	NaN	NaN	3c
Moody�s	Corp.	New	York,	NY	850.0	NaN	83.0	NaN	NaN	4
Morgan	Lewis	&	Bockius	LLP	Philadelphia,	PA	NaN	12.0	80.0	NaN	NaN	NaN
Morgan	Stanley	New	York,	NY	20.0	NaN	100.0	100.0	NaN	NaN
Morningstar	Inc.	Chicago,	IL	NaN	NaN	58.0	65.0	NaN	NaN
Morrison	&	Foerster	LLP	San	Francisco,	CA	NaN	22.0	100.0	100.0	+	NaN
Motorola	Inc.	Schaumburg,	IL	52.0	NaN	100.0	100.0	NaN	NaN
Mutual	of	Omaha	Insurance	Omaha,	NE	489.0	NaN	80.0	75.0	NaN	NaN
National	City	Corp.	Cleveland,	OH	188.0	NaN	80.0	58.0	NaN	NaN
National	Grid	USA	Brooklyn,	NY	NaN	NaN	100.0	100.0	NaN	NaN
Nationwide	Columbus,	OH	104.0	NaN	100.0	100.0	NaN	NaN
NCR	Corp.	Dayton,	OH	374.0	NaN	100.0	100.0	NaN	NaN
Nestle	Purina	PetCare	Co.	St.	Louis,	MO	NaN	NaN	75.0	15.0	NaN	NaN
New	York	Life	Insurance	Co.	New	York,	NY	78.0	NaN	100.0	85.0	NaN	NaN
New	York	Times	Co.	New	York,	NY	583.0	NaN	100.0	100.0	NaN	NaN
Newell	Rubbermaid	Inc.	Atlanta,	GA	343.0	NaN	100.0	100.0	NaN	NaN
Nielsen	Co.,	The	Schaumburg,	IL	NaN	NaN	100.0	85.0	NaN	NaN
Nike	Inc.	Beaverton,	OR	158.0	NaN	100.0	100.0	+	NaN
Nissan	North	America	Inc.	Nashville,	TN	NaN	NaN	50.0	50.0	NaN	NaN
Nixon	Peabody	LLP	New	York,	NY	NaN	65.0	100.0	100.0	NaN	NaN
Nokia	Irving,	TX	NaN	NaN	50.0	50.0	Location	NaN
Nordstrom	Inc.	Seattle,	WA	286.0	NaN	100.0	100.0	NaN	NaN
Nortel	Networks	Corp.	Richardson,	TX	NaN	NaN	85.0	85.0	NaN	NaN
Northeast	Utilities	Berlin,	CT	337.0	NaN	65.0	80.0	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	2007	Fortune	1000	NaN
Northern	Trust	Corp.	Chicago,	IL	490.0	NaN	100.0	100.0	+	NaN
NaN	NaN	NaN	NaN	NaN	NaN	2007	AmLaw	200	NaN
Northrop	Grumman	Corp.	Los	Angeles,	CA	73.0	NaN	100.0	100.0	NaN	NaN
Northwest	Airlines	Corp.	Eagan,	MN	195.0	NaN	85.0	85.0	2009	CEI	Rating	NaN
Novartis	Pharmaceutical	Corp.	East	Hanover,	NJ	NaN	NaN	100.0	95.0	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	2008	CEI	Rating	NaN
Offi	ce	Depot	Inc.	Delray	Beach,	FL	156.0	NaN	60.0	60.0	NaN	NaN
1aOffi	ceMax	Inc.	Naperville,	IL	280.0	NaN	80.0	75.0	NaN	NaN
OMelveny	&	Myers	LLP	Washington,	DC	NaN	15.0	100.0	100.0	1b	NaN
Omnicom	Group	New	York,	NY	220.0	NaN	80.0	30.0	2a	NaN
Oracle	Corp.	Redwood	City,	CA	167.0	NaN	100.0	100.0	NaN	NaN
Orbitz	Worldwide	Inc.	Chicago,	IL	NaN	NaN	100.0	NaN	NaN	NaN
Orrick,	Herrington	&	Sutcliffe	LLP	San	Francisco,	CA	NaN	28.0	100.0	100.0	NaN	NaN
Owens	&	Minor	Inc.	Mechanicsville,	VA	418.0	NaN	55.0	85.0	NaN	NaN
Owens	Corning	Toledo,	OH	355.0	NaN	100.0	100.0	3b	NaN
Pacifi	c	Mutual	Holding	Co.	Newport	Beach,	CA	437.0	NaN	65.0	NaN	3c	NaN
Pacifi	Corp	Portland,	OR	NaN	NaN	85.0	85.0	NaN	NaN
Palm	Management	Corp.	Washington,	DC	NaN	NaN	78.0	40.0	NaN	NaN
Pathmark	Stores	Inc.	Carteret,	NJ	530.0	NaN	53.0	53.0	NaN	NaN
Patterson	Belknap	Webb	&	Tyler	LLP	New	York,	NY	NaN	159.0	100.0	NaN	6	NaN
Paul,	Hastings,	Janofsky	&	Walker	LLP	Los	Angeles,	CA	NaN	18.0	100.0	100.0	NaN	NaN
Paul,	Weiss,	Rifkind,	Wharton	&	Garrison	LLP	New	York,	NY	NaN	35.0	80.0	NaN	NaN	NaN
Pepco	Holdings	Inc.	Washington,	DC	290.0	NaN	65.0	NaN	NaN	NaN
Pepper	Hamilton	LLP	Philadelphia,	PA	NaN	95.0	90.0	NaN	NaN	NaN
Pepsi	Bottling	Group	Inc.,	The	Somers,	NY	191.0	NaN	100.0	80.0	NaN	NaN
PepsiAmericas	Inc.	Minneapolis,	MN	531.0	NaN	95.0	80.0	NaN	NaN
PepsiCo	Inc.	Purchase,	NY	63.0	NaN	100.0	100.0	NaN	NaN
Perkins	&	Will	Group,	Ltd.,The	Chicago,	IL	NaN	NaN	55.0	55.0	NaN	NaN
Perkins	Coie	Seattle,	WA	NaN	69.0	100.0	85.0	NaN	NaN
Perot	Systems	Corp.	Plano,	TX	788.0	NaN	0.0	0.0	NaN	NaN
Pfi	zer	Inc.	New	York,	NY	39.0	NaN	100.0	100.0	NaN	NaN
PG&E	Corp.	San	Francisco,	CA	196.0	NaN	100.0	100.0	+	NaN
Pillsbury	Winthrop	Shaw	Pittman	LLP	San	Francisco,	CA	NaN	37.0	100.0	100.0	NaN	NaN
Pitney	Bowes	Inc.	Stamford,	CT	395.0	NaN	85.0	85.0	NaN	NaN
PNC	Financial	Services	Group	Inc.	Pittsburgh,	PA	231.0	NaN	80.0	80.0	NaN	NaN
PNM	Resources	Inc.	Albuquerque,	NM	749.0	NaN	43.0	43.0	NaN	NaN
Polaroid	Corp.	Waltham,	MA	NaN	NaN	60.0	60.0	NaN	NaN
Polsinelli	Shalton	Welte	Suelthaus	PC	Kansas	City,	MO	NaN	NaN	80.0	NaN	NaN	NaN
Powell	Goldstein	LLP	Atlanta,	GA	NaN	168.0	100.0	100.0	NaN	NaN
PPG	Industries	Inc.	Pittsburgh,	PA	226.0	NaN	45.0	60.0	NaN	NaN
PPL	Corp.	Allentown,	PA	336.0	NaN	65.0	60.0	NaN	NaN
Praxair	Inc.	Danbury,	CT	291.0	NaN	25.0	25.0	NaN	NaN
PricewaterhouseCoopers	LLP	New	York,	NY	NaN	NaN	100.0	100.0	NaN	NaN
Principal	Financial	Group	Des	Moines,	IA	250.0	NaN	95.0	100.0	NaN	NaN
Procter	&	Gamble	Co.	Cincinnati,	OH	25.0	NaN	85.0	85.0	NaN	NaN
Progress	Energy	Inc.	Raleigh,	NC	238.0	NaN	68.0	68.0	NaN	NaN
Progressive	Corp.,	The	Mayfi	eld	Village,	OH	159.0	NaN	100.0	65.0	1a	NaN
Proskauer	Rose	LLP	New	York,	NY	NaN	44.0	100.0	85.0	1b	NaN
Prudential	Financial	Inc.	Newark,	NJ	66.0	NaN	100.0	100.0	NaN	NaN
QUALCOMM	Inc.	San	Diego,	CA	317.0	NaN	95.0	95.0	NaN	NaN
Quarles	&	Brady	LLP	Milwaukee,	WI	NaN	123.0	80.0	80.0	NaN	NaN
Quest	Diagnostics	Inc.	Madison,	NJ	364.0	NaN	85.0	80.0	NaN	NaN
Qwest	Communications	International	Inc.	Denver,	CO	178.0	NaN	80.0	55.0	3a	NaN
R.R.	Donnelley	&	Sons	Co.	Chicago,	IL	271.0	NaN	55.0	20.0	3b	NaN
RadioShack	Corp.	Fort	Worth,	TX	466.0	NaN	40.0	40.0	NaN	NaN
Raymond	James	Financial	Inc.	St.	Petersburg,	FL	712.0	NaN	100.0	NaN	NaN	NaN
Raytheon	Co.	Waltham,	MA	96.0	NaN	100.0	100.0	NaN	NaN
5Realogy	Corp.	Parsippany,	NJ	354.0	NaN	80.0	NaN	NaN	NaN
Recreational	Equipment	Inc.	Kent,	WA	NaN	NaN	100.0	100.0	6	NaN
Reebok	International	Canton,	MA	NaN	NaN	68.0	68.0	NaN	NaN
Reed	Smith	LLP	Pittsburgh,	PA	NaN	30.0	75.0	NaN	NaN	NaN
Reliant	Energy	Inc.	Houston,	TX	229.0	NaN	75.0	50.0	NaN	NaN
Replacements	Ltd.	McLeansville,	NC	NaN	NaN	100.0	100.0	+	NaN
Reynolds	American	Inc.	Winston-Salem,	NC	288.0	NaN	100.0	80.0	NaN	NaN
Rite	Aid	Corp.	Camp	Hill,	PA	134.0	NaN	85.0	85.0	NaN	NaN
Robins,	Kaplan,	Miller	&	Ciresi	LLP	Minneapolis,	MN	NaN	130.0	100.0	93.0	+	NaN
Rockwell	Collins	Inc.	Cedar	Rapids,	IA	542.0	NaN	75.0	73.0	NaN	NaN
Rohm	and	Haas	Co.	Philadelphia,	PA	292.0	NaN	80.0	60.0	NaN	NaN
Ropes	&	Gray	LLP	Boston,	MA	NaN	31.0	100.0	NaN	NaN	NaN
Royal	Caribbean	Cruises	Ltd.	Miami,	FL	NaN	NaN	55.0	55.0	NaN	NaN
Ryder	System	Inc.	Miami,	FL	362.0	NaN	93.0	93.0	NaN	NaN
Ryland	Group	Calabasas,	CA	467.0	NaN	30.0	30.0	NaN	NaN
Sabre	Holdings	Inc.	Southlake,	TX	678.0	NaN	100.0	NaN	NaN	NaN
SAFECO	Corp.	Seattle,	WA	363.0	NaN	75.0	75.0	NaN	NaN
Safeway	Inc.	Pleasanton,	CA	56.0	NaN	75.0	75.0	Location	NaN
Sanofi	-Aventis	U.S.	LLC	Bridgewater,	NJ	NaN	NaN	65.0	80.0	NaN	NaN
SAP	America	Inc.	Newton	Square,	PA	NaN	NaN	90.0	90.0	NaN	NaN
Sara	Lee	Corp.	Downers	Grove,	IL	125.0	NaN	75.0	70.0	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	2007	Fortune	1000	NaN
Saul	Ewing	LLP	Philadelphia,	PA	NaN	177.0	68.0	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	2007	AmLaw	200	NaN
S.	C.	Johnson	&	Son	Inc.	Racine,	WI	NaN	NaN	100.0	100.0	NaN	NaN
Schering-Plough	Corp.	Kenilworth,	NJ	242.0	NaN	100.0	100.0	2009	CEI	Rating	NaN
Schiff	Hardin	LLP	Chicago,	IL	NaN	124.0	80.0	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	2008	CEI	Rating	NaN
Scholastic	Corp.	New	York,	NY	790.0	NaN	50.0	50.0	NaN	NaN
Schulte,	Roth	&	Zabel	LLP	New	York,	NY	NaN	68.0	80.0	80.0	NaN	NaN
Seagate	Technology	LLC	Scotts	Valley,	CA	NaN	NaN	60.0	75.0	1b	NaN
Sears	Holdings	Corp.	Hoffman	Estates,	IL	38.0	NaN	100.0	100.0	2a	NaN
Sedgwick,	Detert,	Moran	&	Arnold	LLP	San	Francisco,	CA	NaN	136.0	100.0	NaN	NaN	NaN
Selective	Insurance	Group	Branchville,	NJ	919.0	NaN	85.0	NaN	NaN	NaN
Sempra	Energy	San	Diego,	CA	210.0	NaN	100.0	80.0	NaN	NaN
Severn	Trent	Services	Inc.	Fort	Washington,	PA	NaN	NaN	65.0	65.0	NaN	NaN
Seyfarth	Shaw	LLP	Chicago,	IL	NaN	66.0	100.0	95.0	3b	NaN
Shell	Oil	Co.	Houston,	TX	NaN	NaN	100.0	85.0	3c	NaN
Sheppard,	Mullin,	Richter	&	Hampton	LLP	Los	Angeles,	CA	NaN	76.0	95.0	75.0	NaN	NaN
Shook,	Hardy	&	Bacon	LLP	Kansas	City,	MO	NaN	82.0	85.0	85.0	NaN	NaN
Sidley	Austin	LLP	Chicago,	IL	NaN	5.0	100.0	100.0	NaN	NaN
Sierra	Health	Services	Inc.	Las	Vegas,	NV	943.0	NaN	88.0	88.0	NaN	NaN
Sirius	Satellite	Radio	Inc.	New	York,	NY	NaN	NaN	80.0	58.0	NaN	NaN
Skadden,	Arps,	Slate,	Meagher	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	New	York,	NY	NaN	1.0	100.0	95.0	NaN	NaN
&	Flom	LLP	NaN	NaN	NaN	NaN	NaN	NaN	NaN
SLM	Corp.	(Sallie	Mae)	Reston,	VA	284.0	NaN	60.0	60.0	NaN	NaN
Sodexho	Inc.	Gaithersburg,	MD	NaN	NaN	100.0	100.0	NaN	NaN
Software	House	International	Somerset,	NJ	NaN	NaN	40.0	40.0	NaN	NaN
Sonnenschein,	Nath	&	Rosenthal	LLP	Chicago,	IL	NaN	57.0	100.0	100.0	+	NaN
Southern	California	Edison	Co.	Rosemead,	CA	NaN	NaN	100.0	95.0	NaN	NaN
Southern	Co.	Atlanta,	GA	168.0	NaN	48.0	48.0	NaN	NaN
Southwest	Airlines	Co.	Dallas,	TX	276.0	NaN	90.0	90.0	NaN	NaN
Sprint	Nextel	Corp.	Overland	Park,	KS	53.0	NaN	100.0	100.0	NaN	NaN
Squire,	Sanders	&	Dempsey	LLP	Cleveland,	OH	NaN	54.0	100.0	NaN	NaN	NaN
SRA	International	Inc.	Fairfax,	VA	NaN	NaN	75.0	75.0	NaN	NaN
Staples	Inc.	Framingham,	MA	126.0	NaN	93.0	93.0	NaN	NaN
Starbucks	Corp.	Seattle,	WA	310.0	NaN	100.0	100.0	NaN	NaN
Starcom	MediaVest	Group	Chicago,	IL	NaN	NaN	100.0	100.0	NaN	NaN
Starwood	Hotels	&	Resorts	Worldwide	White	Plains,	NY	381.0	NaN	100.0	100.0	NaN	NaN
State	Farm	Group	Bloomington,	IL	31.0	NaN	80.0	80.0	+	NaN
State	Street	Corp.	Boston,	MA	263.0	NaN	100.0	100.0	NaN	NaN
Steelcase	Inc.	Grand	Rapids,	MI	670.0	NaN	60.0	NaN	NaN	NaN
Steptoe	&	Johnson	LLP	Washington,	DC	NaN	79.0	85.0	85.0	NaN	NaN
Stinson	Morrison	Hecker	LLP	Kansas	City,	MO	NaN	173.0	95.0	80.0	NaN	NaN
Stoel	Rives	LLP	Portland,	OR	NaN	143.0	95.0	95.0	NaN	NaN
Subaru	of	America	Inc.	Cherry	Hill,	NJ	NaN	NaN	100.0	100.0	NaN	NaN
Sullivan	&	Cromwell	LLP	New	York,	NY	NaN	13.0	100.0	90.0	NaN	NaN
Sun	Life	Financial	Inc.	(U.S.)	Wellesley	Hills,	MA	NaN	NaN	100.0	NaN	NaN	NaN
Sun	Microsystems	Inc.	Santa	Clara,	CA	187.0	NaN	100.0	100.0	+	NaN
SunTrust	Banks	Inc.	Atlanta,	GA	183.0	NaN	100.0	100.0	NaN	1a
Supervalu	Inc.	Eden	Prairie,	MN	117.0	NaN	100.0	100.0	NaN	1b
Sutherland	Asbill	&	Brennan	LLP	Atlanta,	GA	NaN	94.0	95.0	85.0	NaN	NaN
Symantec	Corp.	Cupertino,	CA	515.0	NaN	100.0	85.0	NaN	NaN
Target	Corp.	Minneapolis,	MN	33.0	NaN	100.0	80.0	NaN	NaN
Teachers	Insurance	and	Annuity	NaN	NaN	NaN	NaN	NaN	NaN	2c
Association	-	College	Retirement	New	York,	NY	80.0	NaN	78.0	NaN	NaN	NaN
Equities	Fund	NaN	NaN	NaN	NaN	NaN	NaN	3a
Tech	Data	Corp.	Clearwater,	FL	109.0	NaN	100.0	100.0	NaN	3b
Tenet	Healthcare	Dallas,	TX	258.0	NaN	35.0	NaN	NaN	NaN
Texas	Instruments	Inc.	Dallas,	TX	162.0	NaN	100.0	75.0	NaN	NaN
Thelen	Reid	Brown	Raysman	NaN	NaN	NaN	NaN	NaN	NaN	NaN
NaN	San	Francisco,	CA	NaN	102.0	95.0	70.0	NaN	NaN
&	Steiner	LLP	NaN	NaN	NaN	NaN	NaN	NaN	5
Thompson	Coburn	LLP	St.	Louis,	MO	NaN	173.0	100.0	85.0	NaN	NaN
Tiffany	&	Co.	New	York,	NY	709.0	NaN	68.0	73.0	NaN	NaN
Time	Warner	Inc.	New	York,	NY	48.0	NaN	100.0	100.0	NaN	NaN
TJX	Companies,	Inc.,	The	Framingham,	MA	133.0	NaN	100.0	NaN	NaN	NaN
Toyota	Financial	Services	Corp.	Torrance,	CA	NaN	NaN	100.0	NaN	NaN	NaN
Toyota	Motor	Sales	USA	Inc.	Torrance,	CA	NaN	NaN	100.0	100.0	NaN	NaN
Toys	�R�	Us	Inc.	Wayne,	NJ	202.0	NaN	65.0	45.0	NaN	NaN
Travel	Impressions,	Ltd.	Farmington,	NY	NaN	NaN	93.0	NaN	NaN	NaN
Travelers	Companies	Inc.,	The	St.	Paul,	MN	89.0	NaN	50.0	50.0	NaN	NaN
Travelport	Inc.	Parsippany,	NJ	NaN	NaN	100.0	100.0	NaN	NaN
Troutman	Sanders	LLP	Atlanta,	GA	NaN	74.0	100.0	90.0	NaN	NaN
U.S.	Bancorp	Minneapolis,	MN	123.0	NaN	100.0	100.0	NaN	NaN
U.S.	Foodservice	Inc.	Rosemont,	IL	NaN	NaN	58.0	50.0	NaN	NaN
UAL	Corp.	(United	Airlines)	Chicago,	IL	120.0	NaN	88.0	88.0	NaN	NaN
UBS	AG	Stamford,	CT	NaN	NaN	100.0	100.0	NaN	NaN
Unilever	Englewood	Cliffs,	NJ	NaN	NaN	100.0	85.0	NaN	NaN
Union	Pacifi	c	Corp.	Omaha,	NE	151.0	NaN	58.0	58.0	NaN	NaN
Unisys	Corp.	Blue	Bell,	PA	400.0	NaN	70.0	70.0	Location	NaN
United	Business	Media	LLC	Manhasset,	NY	NaN	NaN	100.0	100.0	NaN	NaN
United	Parcel	Service	Inc.	(UPS)	Atlanta,	GA	43.0	NaN	100.0	100.0	NaN	NaN
United	Technologies	Corp.	Hartford,	CT	42.0	NaN	65.0	40.0	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	2007	Fortune	1000	NaN
UnitedHealth	Group	Inc.	Minnetonka,	MN	21.0	NaN	95.0	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	2007	AmLaw	200	NaN
University	Hospitals	of	Cleveland	Cleveland,	OH	NaN	NaN	50.0	65.0	NaN	NaN
Unum	Group	Chattanooga,	TN	236.0	NaN	88.0	73.0	2009	CEI	Rating	NaN
US	Airways	Group	Inc.	Tempe,	AZ	216.0	NaN	100.0	100.0	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN	2008	CEI	Rating	NaN
Verizon	Communications	Inc.	New	York,	NY	13.0	NaN	70.0	85.0	NaN	NaN
Vertis	Inc.	Baltimore,	MD	NaN	NaN	30.0	30.0	NaN	NaN
Viacom	Inc.	New	York,	NY	218.0	NaN	100.0	100.0	1b	NaN
Vinson	&	Elkins	LLP	Houston,	TX	NaN	43.0	100.0	80.0	2a	NaN
Visa	Foster	City,	CA	NaN	NaN	100.0	100.0	NaN	NaN
Vision	Service	Plan	Rancho	Cordova,	CA	NaN	NaN	65.0	65.0	NaN	NaN
Visteon	Corp.	Van	Buren	Township,	MI	219.0	NaN	100.0	95.0	NaN	NaN
Vivendi	New	York,	NY	NaN	NaN	35.0	35.0	NaN	NaN
